,Agency Name,County #,District #,FTE Teachers 2018-2019,Total Staff 2018-2019,Total Students 2018-2019,FTE Teachers 2020-2021,Total Staff 2020-2021,Total Students 2020-2021
2083,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2084,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2085,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2086,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2087,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2088,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2089,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2090,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2091,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2092,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2093,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2094,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2095,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2096,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2097,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2098,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2099,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2100,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2101,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2102,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2103,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2104,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2105,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2106,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2107,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2108,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2109,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2110,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2111,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2112,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2113,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2114,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2115,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2116,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2117,CEDAR HILL ISD,48113.0,57904,470.31,918.54,7790.0,458.14,879.82,7253.0
2118,CEDARS INTERNATIONAL ACADEMY,48453.0,227817,40.02,66.28,548.0,38.83,68.36,496.0
2119,CEDARS INTERNATIONAL ACADEMY,48453.0,227817,40.02,66.28,548.0,38.83,68.36,496.0
2120,CELESTE ISD,48231.0,116902,46.45,83.97,507.0,46.18,90.06,494.0
2121,CELESTE ISD,48231.0,116902,46.45,83.97,507.0,46.18,90.06,494.0
2122,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2123,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2124,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2125,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2126,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2127,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2128,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2129,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2130,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2131,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2132,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2133,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2134,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2135,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2136,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2137,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2138,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2139,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2140,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2141,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2142,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2143,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2144,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2145,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2146,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2147,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2148,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2149,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2150,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2151,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2152,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2153,CELINA ISD,48085.0,43903,176.11,351.57,2722.0,198.12,399.63,2962.0
2154,CENTER ISD,48419.0,210901,203.97,377.95,2629.0,204.12,398.51,2477.0
2155,CENTER ISD,48419.0,210901,203.97,377.95,2629.0,204.12,398.51,2477.0
2156,CENTER POINT ISD,48265.0,133901,40.62,89.23,569.0,43.51,98.5,534.0
2157,CENTER POINT ISD,48265.0,133901,40.62,89.23,569.0,43.51,98.5,534.0
2158,CENTER POINT ISD,48265.0,133901,40.62,89.23,569.0,43.51,98.5,534.0
2159,CENTER POINT ISD,48265.0,133901,40.62,89.23,569.0,43.51,98.5,534.0
2160,CENTERVILLE ISD,48289.0,145902,58.15,108.29,656.0,62.21,116.62,646.0
2161,CENTERVILLE ISD,48289.0,145902,58.15,108.29,656.0,62.21,116.62,646.0
2162,CENTERVILLE ISD,48289.0,145902,58.15,108.29,656.0,62.21,116.62,646.0
2163,CENTERVILLE ISD,48289.0,145902,58.15,108.29,656.0,62.21,116.62,646.0
2164,CENTERVILLE ISD,48289.0,145902,58.15,108.29,656.0,62.21,116.62,646.0
2165,CENTERVILLE ISD,48289.0,145902,58.15,108.29,656.0,62.21,116.62,646.0
2166,CENTERVILLE ISD,48289.0,145902,58.15,108.29,656.0,62.21,116.62,646.0
2167,CENTERVILLE ISD,48289.0,145902,58.15,108.29,656.0,62.21,116.62,646.0
2168,CENTERVILLE ISD,48455.0,228904,17.0,29.8,135.0,17.0,31.47,139.0
2169,CENTRAL HEIGHTS ISD,48347.0,174908,84.12,142.34,1181.0,92.93,191.48,1131.0
2170,CENTRAL ISD,48005.0,3907,115.96,230.44,1465.0,117.41,244.78,1445.0
2171,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2172,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2173,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2174,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2175,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2176,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2177,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2178,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2179,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2180,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2181,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2182,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2183,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2184,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2185,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2186,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2187,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2188,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2189,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2190,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2191,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2192,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2193,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2194,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2195,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2196,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2197,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2198,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2199,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2200,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2201,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2202,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2203,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2204,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2205,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2206,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2207,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2208,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2209,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2210,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2211,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2212,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2213,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2214,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2215,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2216,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2217,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2218,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2219,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2220,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2221,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2222,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2223,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2224,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2225,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2226,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2227,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2228,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2229,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2230,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2231,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2232,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2233,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2234,CHANNELVIEW ISD,48201.0,101905,547.05,1251.42,9593.0,572.53,1332.98,9572.0
2235,CHANNING ISD,48205.0,103901,19.36,32.53,182.0,18.0,31.64,168.0
2236,CHAPARRAL STAR ACADEMY,48453.0,227814,27.02,30.99,388.0,26.82,32.0,370.0
2237,CHAPEL HILL ACADEMY,48439.0,220815,41.14,63.16,647.0,53.71,82.78,763.0
2238,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2239,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2240,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2241,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2242,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2243,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2244,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2245,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2246,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2247,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2248,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2249,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2250,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2251,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2252,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2253,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2254,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2255,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2256,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2257,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2258,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2259,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2260,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2261,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2262,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2263,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2264,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2265,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2266,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2267,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2268,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2269,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2270,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2271,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2272,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2273,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2274,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2275,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2276,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2277,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2278,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2279,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2280,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2281,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2282,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2283,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2284,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2285,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2286,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2287,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2288,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2289,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2290,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2291,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2292,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2293,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2294,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2295,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2296,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2297,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2298,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2299,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2300,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2301,CHAPEL HILL ISD,48423.0,212909,248.61,516.39,3536.0,254.69,539.31,3416.0
2302,CHAPEL HILL ISD,48449.0,225906,80.2,150.01,1036.0,83.19,159.28,992.0
2303,CHARLOTTE ISD,48013.0,7901,45.5,89.0,471.0,46.49,90.36,419.0
2304,CHEROKEE ISD,48411.0,206903,18.11,29.01,114.0,17.76,28.61,131.0
2305,CHESTER ISD,48457.0,229906,18.11,33.57,195.0,22.07,39.14,211.0
2306,CHICO ISD,48497.0,249904,51.59,90.54,603.0,51.49,92.02,588.0
2307,CHILDRESS ISD,48075.0,38901,91.02,178.57,1096.0,90.36,179.87,997.0
2308,CHILDRESS ISD,48075.0,38901,91.02,178.57,1096.0,90.36,179.87,997.0
2309,CHILLICOTHE ISD,48197.0,99902,19.69,41.77,200.0,21.17,43.08,207.0
2310,CHILLICOTHE ISD,48197.0,99902,19.69,41.77,200.0,21.17,43.08,207.0
2311,CHILLICOTHE ISD,48197.0,99902,19.69,41.77,200.0,21.17,43.08,207.0
2312,CHILLICOTHE ISD,48197.0,99902,19.69,41.77,200.0,21.17,43.08,207.0
2313,CHILTON ISD,48145.0,73901,37.97,81.95,528.0,38.2,84.61,529.0
2314,CHINA SPRING ISD,48309.0,161920,195.19,358.95,2809.0,208.98,392.88,2870.0
2315,CHIRENO ISD,48347.0,174901,29.0,49.0,396.0,33.98,55.99,394.0
2316,CHISUM ISD,48277.0,139905,78.28,138.26,944.0,91.21,159.8,1062.0
2317,CHISUM ISD,48277.0,139905,78.28,138.26,944.0,91.21,159.8,1062.0
2318,CHISUM ISD,48277.0,139905,78.28,138.26,944.0,91.21,159.8,1062.0
2319,CHISUM ISD,48277.0,139905,78.28,138.26,944.0,91.21,159.8,1062.0
2320,CHRISTOVAL ISD,48451.0,226901,45.44,79.23,550.0,47.21,75.29,566.0
2321,CISCO ISD,48133.0,67902,84.34,155.57,866.0,84.63,160.2,839.0
2322,CITY VIEW ISD,48485.0,243906,83.65,166.51,1064.0,86.32,185.35,1023.0
2323,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2324,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2325,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2326,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2327,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2328,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2329,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2330,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2331,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2332,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2333,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2334,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2335,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2336,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2337,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2338,CITYSCAPE SCHOOLS,48113.0,57841,35.12,86.41,878.0,51.0,133.41,1204.0
2339,CLARENDON ISD,48129.0,65901,44.77,86.41,462.0,47.84,88.5,441.0
2340,CLARKSVILLE ISD,48387.0,194904,37.32,101.8,534.0,38.24,103.99,481.0
2341,CLAUDE ISD,48011.0,6902,35.22,58.16,359.0,30.18,51.58,316.0
2342,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2343,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2344,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2345,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2346,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2347,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2348,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2349,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2350,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2351,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2352,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2353,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2354,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2355,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2356,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2357,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2358,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2359,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2360,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2361,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
2362,CLEAR CREEK ISD,48167.0,84910,2531.87,5150.26,42205.0,2543.03,5357.37,40737.0
