District #,Grade,Subject,Group,District,County #,County,% Operational Schools 2019,% Operational Schools 2021,% County Infected 09/28/20,% County Deaths 09/28/20,% On Campus 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% On Campus 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% On Campus 01/29/21,% Average Daily Attendance 2019,% Average Daily Attendance 2021,Teachers:Students 2019,Teachers:Students 2021,% School-Wide Title 1 2019,% School-Wide Title 1 2021,% Title 1 Eligible 2019,% Title 1 Eligible 2021,% Not Title 1 2019,% Grade 2019,% Group 2019,% Tested 2019,% Grade 2021,% Group 2021,% Tested 2021,% Loss
227804.0,3,Reading,Special Education,NYOS CHARTER SCHOOL,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.017757009345794394,0.02507390376732598,0.000360295583670996,0.21985157699443414,0.053036451865608965,0.0006405254820817706,0.25812441968430827,0.9024090462143559,,0.08182890855457227,,0.5,,0.5,,1.0,0.07177974434611603,0.0058997050147492625,0.0821917808219178,,,0.06153846153846154,
227904.0,3,Reading,Special Education,PFLUGERVILLE ISD,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.25811425182842457,0.02507390376732598,0.000360295583670996,0.4274588078744472,0.053036451865608965,0.0006405254820817706,0.49192410224243377,0.931248966738831,,0.07161031293052549,,0.0,,0.0,,32.0,0.07549694941940563,0.007282031096240898,0.10966212211025489,,,0.11312964492155243,0.0199827810066152
227824.0,3,Reading,Special Education,PROMESA PUBLIC SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.0,0.02507390376732598,0.000360295583670996,0.25832492431886983,0.053036451865608965,0.0006405254820817706,0.470917225950783,0.5708486017357763,,0.0623625843780135,,0.0,,0.0,,4.0,0.055930568948891035,0.0028929604628736743,0.06,,,0.18181818181818182,
227803.0,3,Reading,Special Education,WAYSIDE SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.19834710743801653,0.02507390376732598,0.000360295583670996,0.3563034188034188,0.053036451865608965,0.0006405254820817706,0.4090909090909091,0.8603054892601432,,0.07497852028639619,,0.25,,0.25,,3.0,0.09689737470167065,0.00477326968973747,0.060240963855421686,,,0.16161616161616163,-0.018248575764263423
227825.0,3,Math,Special Education,AUSTIN ACHIEVE PUBLIC SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.0023062730627306273,0.02507390376732598,0.000360295583670996,0.17348837209302326,0.053036451865608965,0.0006405254820817706,0.3526413345690454,0.4975064267352185,,0.06287275064267352,,0.5,,0.5,,1.0,0.06619537275064268,0.003213367609254499,0.05102040816326531,,,0.09345794392523364,-0.016147928700189617
227901.0,3,Math,Special Education,AUSTIN ISD,48453.0,TRAVIS COUNTY,0.9774436090225563,,0.022961582600313668,0.00034302651430114433,0.00428519937524196,0.02507390376732598,0.000360295583670996,0.23820440368928933,0.053036451865608965,0.0006405254820817706,0.0,0.9234591163534586,,0.06921756297481008,,0.007518796992481203,,0.007518796992481203,,132.0,0.07534486205517793,0.00823420631747301,0.11559375548149448,,,0.1354346220142822,0.05614471978693655
227910.0,3,Math,Special Education,DEL VALLE ISD,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.00631003955547184,0.02507390376732598,0.000360295583670996,0.44424679337140716,0.053036451865608965,0.0006405254820817706,0.2975080844588168,0.9373192272309108,,0.07469641214351426,,0.06666666666666667,,0.06666666666666667,,14.0,0.06936522539098436,0.007083716651333946,0.1134020618556701,,,0.21541501976284586,0.0396853025134026
227909.0,3,Math,Special Education,EANES ISD,48453.0,TRAVIS COUNTY,0.9166666666666666,,0.022961582600313668,0.00034302651430114433,0.4745933677972513,0.02507390376732598,0.000360295583670996,0.573474001507159,0.053036451865608965,0.0006405254820817706,0.36063936063936064,0.9514473684210526,,0.0737444663059518,,0.0,,0.0,,12.0,0.06898671913428431,0.005656665027053615,0.08156028368794327,,,0.12,0.050377372024260236
227816.0,3,Math,Special Education,HARMONY PUBLIC SCHOOLS - CENTRAL T,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.06354810238305383,0.02507390376732598,0.000360295583670996,0.14418398938522778,0.053036451865608965,0.0006405254820817706,0.1578125,0.9220347826086956,,0.06565465838509317,,0.14285714285714285,,0.14285714285714285,,6.0,0.07875776397515528,0.0044720496894409935,0.05642633228840126,,,0.05172413793103448,0.10042818922460918
227912.0,3,Math,Special Education,LAGO VISTA ISD,48453.0,TRAVIS COUNTY,0.8,,0.022961582600313668,0.00034302651430114433,0.5562539283469516,0.02507390376732598,0.000360295583670996,0.6594427244582043,0.053036451865608965,0.0006405254820817706,0.6820987654320988,0.9140392156862746,,0.06103921568627451,,0.0,,0.2,,4.0,0.06470588235294118,0.006535947712418301,0.09803921568627451,,,0.11363636363636363,0.10580939910781607
227913.0,3,Math,Special Education,LAKE TRAVIS ISD,48453.0,TRAVIS COUNTY,0.75,,0.022961582600313668,0.00034302651430114433,0.6439055520102106,0.02507390376732598,0.000360295583670996,0.6426560087201381,0.053036451865608965,0.0006405254820817706,0.6982805429864254,0.9132985658409387,,0.05611473272490221,,0.0,,0.0,,12.0,0.07133544421680015,0.006146395976904451,0.08505154639175258,,,0.1258741258741259,0.06416624817135735
227907.0,3,Math,Special Education,MANOR ISD,48453.0,TRAVIS COUNTY,0.9411764705882353,,0.022961582600313668,0.00034302651430114433,0.0028239383078092757,0.02507390376732598,0.000360295583670996,0.38876936316695354,0.053036451865608965,0.0006405254820817706,0.3410727722240138,0.8732114551410759,,0.06618091514318926,,0.058823529411764705,,0.058823529411764705,,16.0,0.07217584275599705,0.004966712459051041,0.07556270096463022,,,0.10591133004926108,0.046754938137616706
227804.0,3,Math,Special Education,NYOS CHARTER SCHOOL,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.017757009345794394,0.02507390376732598,0.000360295583670996,0.21985157699443414,0.053036451865608965,0.0006405254820817706,0.25812441968430827,0.9024090462143559,,0.08182890855457227,,0.5,,0.5,,1.0,0.07177974434611603,0.0058997050147492625,0.0821917808219178,,,0.06153846153846154,
227904.0,3,Math,Special Education,PFLUGERVILLE ISD,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.25811425182842457,0.02507390376732598,0.000360295583670996,0.4274588078744472,0.053036451865608965,0.0006405254820817706,0.49192410224243377,0.931248966738831,,0.07161031293052549,,0.0,,0.0,,32.0,0.07549694941940563,0.008148002361739815,0.10866141732283464,,,0.11119081779053085,0.05117357809733707
227824.0,3,Math,Special Education,PROMESA PUBLIC SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.0,0.02507390376732598,0.000360295583670996,0.25832492431886983,0.053036451865608965,0.0006405254820817706,0.470917225950783,0.5708486017357763,,0.0623625843780135,,0.0,,0.0,,4.0,0.055930568948891035,0.0028929604628736743,0.06,,,0.18181818181818182,
227803.0,3,Math,Special Education,WAYSIDE SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.19834710743801653,0.02507390376732598,0.000360295583670996,0.3563034188034188,0.053036451865608965,0.0006405254820817706,0.4090909090909091,0.8603054892601432,,0.07497852028639619,,0.25,,0.25,,3.0,0.09689737470167065,0.00477326968973747,0.0546448087431694,,,0.13194444444444445,0.017221107572292445
227825.0,4,Reading,All,AUSTIN ACHIEVE PUBLIC SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.0023062730627306273,0.02507390376732598,0.000360295583670996,0.17348837209302326,0.053036451865608965,0.0006405254820817706,0.3526413345690454,0.4975064267352185,,0.06287275064267352,,0.5,,0.5,,1.0,0.06876606683804627,0.06555269922879177,1.0,,,1.0,5.411302895478464e-05
227901.0,4,Reading,All,AUSTIN ISD,48453.0,TRAVIS COUNTY,0.9774436090225563,,0.022961582600313668,0.00034302651430114433,0.00428519937524196,0.02507390376732598,0.000360295583670996,0.23820440368928933,0.053036451865608965,0.0006405254820817706,0.0,0.9234591163534586,,0.06921756297481008,,0.007518796992481203,,0.007518796992481203,,132.0,0.07916833266693322,0.06948470611755297,1.0,,,1.0,0.017678714859437665
227910.0,4,Reading,All,DEL VALLE ISD,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.00631003955547184,0.02507390376732598,0.000360295583670996,0.44424679337140716,0.053036451865608965,0.0006405254820817706,0.2975080844588168,0.9373192272309108,,0.07469641214351426,,0.06666666666666667,,0.06666666666666667,,14.0,0.07902483900643974,0.0702851885924563,1.0,,,1.0,-0.001784762399144903
227909.0,4,Reading,All,EANES ISD,48453.0,TRAVIS COUNTY,0.9166666666666666,,0.022961582600313668,0.00034302651430114433,0.4745933677972513,0.02507390376732598,0.000360295583670996,0.573474001507159,0.053036451865608965,0.0006405254820817706,0.36063936063936064,0.9514473684210526,,0.0737444663059518,,0.0,,0.0,,12.0,0.06997048696507624,0.06898671913428431,1.0,,,1.0,0.0067493592460293956
227816.0,4,Reading,All,HARMONY PUBLIC SCHOOLS - CENTRAL T,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.06354810238305383,0.02507390376732598,0.000360295583670996,0.14418398938522778,0.053036451865608965,0.0006405254820817706,0.1578125,0.9220347826086956,,0.06565465838509317,,0.14285714285714285,,0.14285714285714285,,6.0,0.07875776397515528,0.07527950310559006,1.0,,,1.0,0.016458421193352765
227912.0,4,Reading,All,LAGO VISTA ISD,48453.0,TRAVIS COUNTY,0.8,,0.022961582600313668,0.00034302651430114433,0.5562539283469516,0.02507390376732598,0.000360295583670996,0.6594427244582043,0.053036451865608965,0.0006405254820817706,0.6820987654320988,0.9140392156862746,,0.06103921568627451,,0.0,,0.2,,4.0,0.07581699346405228,0.07777777777777778,1.0,,,1.0,0.026864817018236505
227913.0,4,Reading,All,LAKE TRAVIS ISD,48453.0,TRAVIS COUNTY,0.75,,0.022961582600313668,0.00034302651430114433,0.6439055520102106,0.02507390376732598,0.000360295583670996,0.6426560087201381,0.053036451865608965,0.0006405254820817706,0.6982805429864254,0.9132985658409387,,0.05611473272490221,,0.0,,0.0,,12.0,0.0747811510523375,0.0697522816166884,1.0,,,1.0,0.012952454981215195
227907.0,4,Reading,All,MANOR ISD,48453.0,TRAVIS COUNTY,0.9411764705882353,,0.022961582600313668,0.00034302651430114433,0.0028239383078092757,0.02507390376732598,0.000360295583670996,0.38876936316695354,0.053036451865608965,0.0006405254820817706,0.3410727722240138,0.8732114551410759,,0.06618091514318926,,0.058823529411764705,,0.058823529411764705,,16.0,0.07450068688576561,0.067209130296946,1.0,,,1.0,0.04728802214507749
227804.0,4,Reading,All,NYOS CHARTER SCHOOL,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.017757009345794394,0.02507390376732598,0.000360295583670996,0.21985157699443414,0.053036451865608965,0.0006405254820817706,0.25812441968430827,0.9024090462143559,,0.08182890855457227,,0.5,,0.5,,1.0,0.07079646017699115,0.06981317600786627,1.0,,,1.0,-0.009391006649549071
227904.0,4,Reading,All,PFLUGERVILLE ISD,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.25811425182842457,0.02507390376732598,0.000360295583670996,0.4274588078744472,0.053036451865608965,0.0006405254820817706,0.49192410224243377,0.931248966738831,,0.07161031293052549,,0.0,,0.0,,32.0,0.0761661090336548,0.06652233812241684,1.0,,,1.0,0.02402728322195661
227824.0,4,Reading,All,PROMESA PUBLIC SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.0,0.02507390376732598,0.000360295583670996,0.25832492431886983,0.053036451865608965,0.0006405254820817706,0.470917225950783,0.5708486017357763,,0.0623625843780135,,0.0,,0.0,,4.0,0.04628736740597879,0.05303760848601736,1.0,,,1.0,0.017971125357191278
227803.0,4,Reading,All,WAYSIDE SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.19834710743801653,0.02507390376732598,0.000360295583670996,0.3563034188034188,0.053036451865608965,0.0006405254820817706,0.4090909090909091,0.8603054892601432,,0.07497852028639619,,0.25,,0.25,,3.0,0.0954653937947494,0.08066825775656325,1.0,,,1.0,0.03201245091787762
227825.0,4,Math,All,AUSTIN ACHIEVE PUBLIC SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.0023062730627306273,0.02507390376732598,0.000360295583670996,0.17348837209302326,0.053036451865608965,0.0006405254820817706,0.3526413345690454,0.4975064267352185,,0.06287275064267352,,0.5,,0.5,,1.0,0.06876606683804627,1.0,1.0,,,1.0,0.013725490196078466
227901.0,4,Math,All,AUSTIN ISD,48453.0,TRAVIS COUNTY,0.9774436090225563,,0.022961582600313668,0.00034302651430114433,0.00428519937524196,0.02507390376732598,0.000360295583670996,0.23820440368928933,0.053036451865608965,0.0006405254820817706,0.0,0.9234591163534586,,0.06921756297481008,,0.007518796992481203,,0.007518796992481203,,132.0,0.07916833266693322,1.0,1.0,,,1.0,0.04966362294418103
227910.0,4,Math,All,DEL VALLE ISD,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.00631003955547184,0.02507390376732598,0.000360295583670996,0.44424679337140716,0.053036451865608965,0.0006405254820817706,0.2975080844588168,0.9373192272309108,,0.07469641214351426,,0.06666666666666667,,0.06666666666666667,,14.0,0.07902483900643974,1.0,1.0,,,1.0,0.04441231548799296
227909.0,4,Math,All,EANES ISD,48453.0,TRAVIS COUNTY,0.9166666666666666,,0.022961582600313668,0.00034302651430114433,0.4745933677972513,0.02507390376732598,0.000360295583670996,0.573474001507159,0.053036451865608965,0.0006405254820817706,0.36063936063936064,0.9514473684210526,,0.0737444663059518,,0.0,,0.0,,12.0,0.06997048696507624,1.0,1.0,,,1.0,0.007650002944120693
227816.0,4,Math,All,HARMONY PUBLIC SCHOOLS - CENTRAL T,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.06354810238305383,0.02507390376732598,0.000360295583670996,0.14418398938522778,0.053036451865608965,0.0006405254820817706,0.1578125,0.9220347826086956,,0.06565465838509317,,0.14285714285714285,,0.14285714285714285,,6.0,0.07875776397515528,1.0,1.0,,,1.0,0.043921568627451016
227912.0,4,Math,All,LAGO VISTA ISD,48453.0,TRAVIS COUNTY,0.8,,0.022961582600313668,0.00034302651430114433,0.5562539283469516,0.02507390376732598,0.000360295583670996,0.6594427244582043,0.053036451865608965,0.0006405254820817706,0.6820987654320988,0.9140392156862746,,0.06103921568627451,,0.0,,0.2,,4.0,0.07581699346405228,1.0,1.0,,,1.0,0.04055475848876144
227913.0,4,Math,All,LAKE TRAVIS ISD,48453.0,TRAVIS COUNTY,0.75,,0.022961582600313668,0.00034302651430114433,0.6439055520102106,0.02507390376732598,0.000360295583670996,0.6426560087201381,0.053036451865608965,0.0006405254820817706,0.6982805429864254,0.9132985658409387,,0.05611473272490221,,0.0,,0.0,,12.0,0.0747811510523375,1.0,1.0,,,1.0,0.01452232740309648
227907.0,4,Math,All,MANOR ISD,48453.0,TRAVIS COUNTY,0.9411764705882353,,0.022961582600313668,0.00034302651430114433,0.0028239383078092757,0.02507390376732598,0.000360295583670996,0.38876936316695354,0.053036451865608965,0.0006405254820817706,0.3410727722240138,0.8732114551410759,,0.06618091514318926,,0.058823529411764705,,0.058823529411764705,,16.0,0.07450068688576561,1.0,1.0,,,1.0,0.07185921459996736
227804.0,4,Math,All,NYOS CHARTER SCHOOL,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.017757009345794394,0.02507390376732598,0.000360295583670996,0.21985157699443414,0.053036451865608965,0.0006405254820817706,0.25812441968430827,0.9024090462143559,,0.08182890855457227,,0.5,,0.5,,1.0,0.07079646017699115,1.0,1.0,,,1.0,0.03290385254492937
227904.0,4,Math,All,PFLUGERVILLE ISD,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.25811425182842457,0.02507390376732598,0.000360295583670996,0.4274588078744472,0.053036451865608965,0.0006405254820817706,0.49192410224243377,0.931248966738831,,0.07161031293052549,,0.0,,0.0,,32.0,0.0761661090336548,1.0,1.0,,,1.0,0.03469656992084435
227824.0,4,Math,All,PROMESA PUBLIC SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.0,0.02507390376732598,0.000360295583670996,0.25832492431886983,0.053036451865608965,0.0006405254820817706,0.470917225950783,0.5708486017357763,,0.0623625843780135,,0.0,,0.0,,4.0,0.04628736740597879,1.0,1.0,,,1.0,0.022695206673640715
227803.0,4,Math,All,WAYSIDE SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.19834710743801653,0.02507390376732598,0.000360295583670996,0.3563034188034188,0.053036451865608965,0.0006405254820817706,0.4090909090909091,0.8603054892601432,,0.07497852028639619,,0.25,,0.25,,3.0,0.0954653937947494,1.0,1.0,,,1.0,0.048890134678786404
227825.0,4,Reading,Title 1,AUSTIN ACHIEVE PUBLIC SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.0023062730627306273,0.02507390376732598,0.000360295583670996,0.17348837209302326,0.053036451865608965,0.0006405254820817706,0.3526413345690454,0.4975064267352185,,0.06287275064267352,,0.5,,0.5,,1.0,0.06876606683804627,0.06555269922879177,1.0,,,0.9844961240310077,5.411302895478464e-05
227901.0,4,Reading,Title 1,AUSTIN ISD,48453.0,TRAVIS COUNTY,0.9774436090225563,,0.022961582600313668,0.00034302651430114433,0.00428519937524196,0.02507390376732598,0.000360295583670996,0.23820440368928933,0.053036451865608965,0.0006405254820817706,0.0,0.9234591163534586,,0.06921756297481008,,0.007518796992481203,,0.007518796992481203,,132.0,0.07916833266693322,0.039046881247501,0.5619492896960978,,,0.4027548209366391,0.038555343393208236
227910.0,4,Reading,Title 1,DEL VALLE ISD,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.00631003955547184,0.02507390376732598,0.000360295583670996,0.44424679337140716,0.053036451865608965,0.0006405254820817706,0.2975080844588168,0.9373192272309108,,0.07469641214351426,,0.06666666666666667,,0.06666666666666667,,14.0,0.07902483900643974,0.07019319227230911,0.9986910994764397,,,0.9969604863221885,-0.001784762399144903
227909.0,4,Reading,Title 1,EANES ISD,48453.0,TRAVIS COUNTY,0.9166666666666666,,0.022961582600313668,0.00034302651430114433,0.4745933677972513,0.02507390376732598,0.000360295583670996,0.573474001507159,0.053036451865608965,0.0006405254820817706,0.36063936063936064,0.9514473684210526,,0.0737444663059518,,0.0,,0.0,,12.0,0.06997048696507624,0.004918839153959666,0.07130124777183601,,,0.04710144927536232,0.032028043634441755
227816.0,4,Reading,Title 1,HARMONY PUBLIC SCHOOLS - CENTRAL T,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.06354810238305383,0.02507390376732598,0.000360295583670996,0.14418398938522778,0.053036451865608965,0.0006405254820817706,0.1578125,0.9220347826086956,,0.06565465838509317,,0.14285714285714285,,0.14285714285714285,,6.0,0.07875776397515528,0.05416149068322981,0.7194719471947195,,,0.7970479704797048,0.02151781067443708
227912.0,4,Reading,Title 1,LAGO VISTA ISD,48453.0,TRAVIS COUNTY,0.8,,0.022961582600313668,0.00034302651430114433,0.5562539283469516,0.02507390376732598,0.000360295583670996,0.6594427244582043,0.053036451865608965,0.0006405254820817706,0.6820987654320988,0.9140392156862746,,0.06103921568627451,,0.0,,0.2,,4.0,0.07581699346405228,0.009150326797385621,0.11764705882352941,,,0.10416666666666667,0.010771889238805262
227913.0,4,Reading,Title 1,LAKE TRAVIS ISD,48453.0,TRAVIS COUNTY,0.75,,0.022961582600313668,0.00034302651430114433,0.6439055520102106,0.02507390376732598,0.000360295583670996,0.6426560087201381,0.053036451865608965,0.0006405254820817706,0.6982805429864254,0.9132985658409387,,0.05611473272490221,,0.0,,0.0,,12.0,0.0747811510523375,0.009964611659526914,0.14285714285714285,,,0.09938837920489296,0.006673447034892892
227907.0,4,Reading,Title 1,MANOR ISD,48453.0,TRAVIS COUNTY,0.9411764705882353,,0.022961582600313668,0.00034302651430114433,0.0028239383078092757,0.02507390376732598,0.000360295583670996,0.38876936316695354,0.053036451865608965,0.0006405254820817706,0.3410727722240138,0.8732114551410759,,0.06618091514318926,,0.058823529411764705,,0.058823529411764705,,16.0,0.07450068688576561,0.067209130296946,1.0,,,0.07432432432432433,0.08087451848209162
227804.0,4,Reading,Title 1,NYOS CHARTER SCHOOL,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.017757009345794394,0.02507390376732598,0.000360295583670996,0.21985157699443414,0.053036451865608965,0.0006405254820817706,0.25812441968430827,0.9024090462143559,,0.08182890855457227,,0.5,,0.5,,1.0,0.07079646017699115,0.0688298918387414,0.9859154929577465,,,0.94,-0.004826415603163202
227904.0,4,Reading,Title 1,PFLUGERVILLE ISD,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.25811425182842457,0.02507390376732598,0.000360295583670996,0.4274588078744472,0.053036451865608965,0.0006405254820817706,0.49192410224243377,0.931248966738831,,0.07161031293052549,,0.0,,0.0,,32.0,0.0761661090336548,0.047077346978941156,0.7076923076923077,,,0.022393822393822392,0.052747989845215996
227824.0,4,Reading,Title 1,PROMESA PUBLIC SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.0,0.02507390376732598,0.000360295583670996,0.25832492431886983,0.053036451865608965,0.0006405254820817706,0.470917225950783,0.5708486017357763,,0.0623625843780135,,0.0,,0.0,,4.0,0.04628736740597879,0.02892960462873674,0.5454545454545454,,,0.0,
227803.0,4,Reading,Title 1,WAYSIDE SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.19834710743801653,0.02507390376732598,0.000360295583670996,0.3563034188034188,0.053036451865608965,0.0006405254820817706,0.4090909090909091,0.8603054892601432,,0.07497852028639619,,0.25,,0.25,,3.0,0.0954653937947494,0.0801909307875895,0.9940828402366864,,,1.0,0.03270183799263907
227825.0,4,Math,Title 1,AUSTIN ACHIEVE PUBLIC SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.0023062730627306273,0.02507390376732598,0.000360295583670996,0.17348837209302326,0.053036451865608965,0.0006405254820817706,0.3526413345690454,0.4975064267352185,,0.06287275064267352,,0.5,,0.5,,1.0,0.06876606683804627,0.06555269922879177,1.0,,,0.983739837398374,0.013725490196078466
227901.0,4,Math,Title 1,AUSTIN ISD,48453.0,TRAVIS COUNTY,0.9774436090225563,,0.022961582600313668,0.00034302651430114433,0.00428519937524196,0.02507390376732598,0.000360295583670996,0.23820440368928933,0.053036451865608965,0.0006405254820817706,0.0,0.9234591163534586,,0.06921756297481008,,0.007518796992481203,,0.007518796992481203,,132.0,0.07916833266693322,0.045056977209116354,0.5955408753096615,,,0.4528064434935817,0.07982289690069565
227910.0,4,Math,Title 1,DEL VALLE ISD,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.00631003955547184,0.02507390376732598,0.000360295583670996,0.44424679337140716,0.053036451865608965,0.0006405254820817706,0.2975080844588168,0.9373192272309108,,0.07469641214351426,,0.06666666666666667,,0.06666666666666667,,14.0,0.07902483900643974,0.07414903403863846,0.9987608426270136,,,0.9981024667931688,0.04441231548799296
227909.0,4,Math,Title 1,EANES ISD,48453.0,TRAVIS COUNTY,0.9166666666666666,,0.022961582600313668,0.00034302651430114433,0.4745933677972513,0.02507390376732598,0.000360295583670996,0.573474001507159,0.053036451865608965,0.0006405254820817706,0.36063936063936064,0.9514473684210526,,0.0737444663059518,,0.0,,0.0,,12.0,0.06997048696507624,0.004918839153959666,0.07194244604316546,,,0.04900181488203267,0.03481637606182535
227816.0,4,Math,Title 1,HARMONY PUBLIC SCHOOLS - CENTRAL T,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.06354810238305383,0.02507390376732598,0.000360295583670996,0.14418398938522778,0.053036451865608965,0.0006405254820817706,0.1578125,0.9220347826086956,,0.06565465838509317,,0.14285714285714285,,0.14285714285714285,,6.0,0.07875776397515528,0.05416149068322981,0.7194719471947195,,,0.7955390334572491,0.05798395965773436
227912.0,4,Math,Title 1,LAGO VISTA ISD,48453.0,TRAVIS COUNTY,0.8,,0.022961582600313668,0.00034302651430114433,0.5562539283469516,0.02507390376732598,0.000360295583670996,0.6594427244582043,0.053036451865608965,0.0006405254820817706,0.6820987654320988,0.9140392156862746,,0.06103921568627451,,0.0,,0.2,,4.0,0.07581699346405228,0.009150326797385621,0.11764705882352941,,,0.10309278350515463,0.013402191711802503
227913.0,4,Math,Title 1,LAKE TRAVIS ISD,48453.0,TRAVIS COUNTY,0.75,,0.022961582600313668,0.00034302651430114433,0.6439055520102106,0.02507390376732598,0.000360295583670996,0.6426560087201381,0.053036451865608965,0.0006405254820817706,0.6982805429864254,0.9132985658409387,,0.05611473272490221,,0.0,,0.0,,12.0,0.0747811510523375,0.014714099459862172,0.1970074812967581,,,0.145985401459854,0.035689613107849516
227907.0,4,Math,Title 1,MANOR ISD,48453.0,TRAVIS COUNTY,0.9411764705882353,,0.022961582600313668,0.00034302651430114433,0.0028239383078092757,0.02507390376732598,0.000360295583670996,0.38876936316695354,0.053036451865608965,0.0006405254820817706,0.3410727722240138,0.8732114551410759,,0.06618091514318926,,0.058823529411764705,,0.058823529411764705,,16.0,0.07450068688576561,0.07164746909014055,1.0,,,0.0696629213483146,0.10239651416121998
227804.0,4,Math,Title 1,NYOS CHARTER SCHOOL,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.017757009345794394,0.02507390376732598,0.000360295583670996,0.21985157699443414,0.053036451865608965,0.0006405254820817706,0.25812441968430827,0.9024090462143559,,0.08182890855457227,,0.5,,0.5,,1.0,0.07079646017699115,0.0688298918387414,0.9859154929577465,,,0.9411764705882353,0.03563267033432074
227904.0,4,Math,Title 1,PFLUGERVILLE ISD,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.25811425182842457,0.02507390376732598,0.000360295583670996,0.4274588078744472,0.053036451865608965,0.0006405254820817706,0.49192410224243377,0.931248966738831,,0.07161031293052549,,0.0,,0.0,,32.0,0.0761661090336548,0.05561897264318048,0.7370892018779343,,,0.020945945945945947,0.08374057315233789
227824.0,4,Math,Title 1,PROMESA PUBLIC SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.0,0.02507390376732598,0.000360295583670996,0.25832492431886983,0.053036451865608965,0.0006405254820817706,0.470917225950783,0.5708486017357763,,0.0623625843780135,,0.0,,0.0,,4.0,0.04628736740597879,0.02892960462873674,0.5454545454545454,,,0.0,
227803.0,4,Math,Title 1,WAYSIDE SCHOOLS,48453.0,TRAVIS COUNTY,1.0,,0.022961582600313668,0.00034302651430114433,0.19834710743801653,0.02507390376732598,0.000360295583670996,0.3563034188034188,0.053036451865608965,0.0006405254820817706,0.4090909090909091,0.8603054892601432,,0.07497852028639619,,0.25,,0.25,,3.0,0.0954653937947494,0.08448687350835322,0.9943820224719101,,,1.0,0.048890134678786404
